url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0257568/,Kangaroo Jack,2003,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family']","$66,934,963","$60,000,000","$88,929,111",,4.4,"28,701"
https://www.imdb.com/title/tt0367495/,Anbe Sivam,2003,"['Adventure', 'Comedy', 'Drama']",,,,,8.8,"14,836"
https://www.imdb.com/title/tt0274166/,Johnny English,2003,"['Action', 'Adventure', 'Comedy']","$28,082,366","$40,000,000","$160,466,000",PG,6.2,"144,090"
https://www.imdb.com/title/tt0338095/,High Tension,2003,['Horror'],"$3,681,066","EUR2,200,000","$6,291,958",R,6.8,"65,970"
https://www.imdb.com/title/tt0277941/,Ned Kelly,2003,"['Action', 'Adventure', 'Biography', 'Crime', 'History', 'Romance', 'Western']","$86,959",,"$6,585,516",R,6.5,"25,271"
https://www.imdb.com/title/tt0338459/,Spy Kids 3-D: Game Over,2003,"['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","$111,761,982","$38,000,000","$197,101,678",PG,4.3,"53,288"
https://www.imdb.com/title/tt0325703/,Lara Croft Tomb Raider: The Cradle of Life,2003,"['Action', 'Adventure', 'Fantasy']","$65,660,196","$95,000,000","$160,099,222",PG-13,5.6,"127,603"
https://www.imdb.com/title/tt0285531/,Dreamcatcher,2003,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']","$33,715,436","$68,000,000","$81,240,406",R,5.5,"87,391"
https://www.imdb.com/title/tt0310281/,A Mighty Wind,2003,"['Comedy', 'Music']","$17,781,006",,"$18,750,246",PG-13,7.2,"25,258"
https://www.imdb.com/title/tt0313542/,Runaway Jury,2003,"['Crime', 'Drama', 'Thriller']","$49,443,628","$60,000,000","$80,154,140",PG-13,7.1,"89,023"
https://www.imdb.com/title/tt0365376/,A Tale of Two Sisters,2003,"['Drama', 'Horror', 'Mystery', 'Thriller']","$72,541",,"$1,045,252",R,7.2,"54,365"
https://www.imdb.com/title/tt0299930/,Gigli,2003,"['Comedy', 'Crime', 'Romance']","$6,087,542","$54,000,000","$7,266,209",R,2.5,"45,565"
https://www.imdb.com/title/tt0264395/,Basic,2003,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","$26,793,311","$50,000,000","$42,792,561",R,6.5,"58,167"
https://www.imdb.com/title/tt0301470/,Jeepers Creepers 2,2003,['Horror'],"$35,667,218","$17,000,000","$63,102,666",R,5.6,"56,899"
https://www.imdb.com/title/tt0338337/,Paycheck,2003,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']","$53,790,451","$60,000,000","$117,248,958",PG-13,6.3,"101,127"
https://www.imdb.com/title/tt0363589/,Elephant,2003,"['Crime', 'Drama', 'Thriller']","$1,266,955","$3,000,000","$10,012,022",R,7.2,"83,996"
https://www.imdb.com/title/tt0266465/,A Man Apart,2003,"['Action', 'Crime', 'Drama', 'Thriller']","$26,736,098","$36,000,000","$44,350,926",R,6.1,"44,105"
https://www.imdb.com/title/tt0322589/,Honey,2003,"['Drama', 'Music', 'Romance']","$30,308,417","$18,000,000","$62,228,395",PG-13,5.4,"42,667"
https://www.imdb.com/title/tt0165982/,Sinbad: Legend of the Seven Seas,2003,"['Animation', 'Adventure', 'Family', 'Fantasy']","$26,483,452","$60,000,000","$80,773,077",PG,6.7,"47,777"
https://www.imdb.com/title/tt0199626/,In the Cut,2003,"['Mystery', 'Thriller']","$4,750,602","$12,000,000","$23,726,793",R,5.3,"21,405"
https://www.imdb.com/title/tt0329575/,Seabiscuit,2003,"['Drama', 'History', 'Sport']","$120,277,854","$87,000,000","$148,336,445",PG-13,7.3,"65,155"
https://www.imdb.com/title/tt0304415/,Mona Lisa Smile,2003,['Drama'],"$63,860,942","$65,000,000","$141,337,989",PG-13,6.5,"75,833"
https://www.imdb.com/title/tt0318155/,Looney Tunes: Back in Action,2003,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']","$20,991,364","$80,000,000","$68,514,844",PG,5.7,"32,218"
https://www.imdb.com/title/tt0333780/,Legally Blonde 2,2003,['Comedy'],"$90,186,328","$45,000,000","$124,914,842",PG-13,4.8,"59,851"
https://www.imdb.com/title/tt0374546/,"Spring, Summer, Fall, Winter... and Spring",2003,"['Drama', 'Romance']","$2,380,788",,"$10,991,329",R,8.0,"75,060"
https://www.imdb.com/title/tt0269347/,The Hunted,2003,"['Action', 'Crime', 'Drama', 'Thriller']","$34,244,097","$55,000,000","$46,061,847",R,6.1,"42,802"
https://www.imdb.com/title/tt0315983/,House of Sand and Fog,2003,"['Crime', 'Drama']","$13,040,288","$16,500,000","$16,763,804",R,7.5,"64,020"
https://www.imdb.com/title/tt0374102/,Open Water,2003,"['Adventure', 'Drama', 'Horror', 'Thriller']","$30,610,863","$500,000","$54,683,487",R,5.7,"50,080"
https://www.imdb.com/title/tt0306841/,The Lizzie McGuire Movie,2003,"['Adventure', 'Comedy', 'Family', 'Music', 'Romance']","$42,734,455","$17,000,000","$55,534,455",PG,5.5,"34,929"
https://www.imdb.com/title/tt0325805/,Matchstick Men,2003,"['Comedy', 'Crime', 'Drama', 'Thriller']","$36,906,460","$62,000,000","$65,565,672",PG-13,7.3,"121,579"
https://www.imdb.com/title/tt0305711/,Just Married,2003,"['Comedy', 'Romance']","$56,127,162","$18,000,000","$101,564,935",PG-13,5.5,"66,568"
https://www.imdb.com/title/tt0307987/,Bad Santa,2003,"['Comedy', 'Crime', 'Drama']","$60,060,328","$23,000,000","$76,488,889",R,7.0,"131,438"
https://www.imdb.com/title/tt0329028/,Dumb and Dumberer: When Harry Met Lloyd,2003,['Comedy'],"$26,276,465","$19,000,000","$39,267,515",PG-13,3.4,"36,647"
https://www.imdb.com/title/tt0245803/,Bulletproof Monk,2003,"['Action', 'Comedy', 'Fantasy', 'Romance']","$23,358,708","$52,000,000","$37,713,879",PG-13,5.5,"47,108"
https://www.imdb.com/title/tt0335563/,Wonderland,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']","$1,060,512","$5,000,000","$2,466,444",R,6.6,"20,951"
https://www.imdb.com/title/tt0301357/,Good Bye Lenin!,2003,"['Comedy', 'Drama', 'Romance']","$4,064,200","EUR4,800,000","$79,316,957",R,7.7,"134,989"
https://www.imdb.com/title/tt0282209/,Darkness Falls,2003,"['Fantasy', 'Horror', 'Mystery', 'Thriller']","$32,551,396","$11,000,000","$47,488,536",PG-13,5.0,"29,709"
https://www.imdb.com/title/tt0340377/,The Station Agent,2003,"['Comedy', 'Drama']","$5,739,376","$500,000","$8,701,337",R,7.6,"66,337"
https://www.imdb.com/title/tt0347304/,Kal ho naa ho,2003,"['Comedy', 'Drama', 'Romance']","$1,991,922",,"$13,200,241",,8.0,"61,363"
https://www.imdb.com/title/tt0348836/,Gothika,2003,"['Horror', 'Mystery', 'Thriller']","$59,694,580","$40,000,000","$141,591,324",R,5.8,"104,319"
https://www.imdb.com/title/tt0313911/,Agent Cody Banks,2003,"['Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Romance', 'Thriller']","$47,938,330","$28,000,000","$58,795,814",PG,5.0,"32,272"
https://www.imdb.com/title/tt0308383/,The Human Stain,2003,"['Drama', 'Romance', 'Thriller']","$5,381,908","$30,000,000","$22,954,068",R,6.2,"28,766"
https://www.imdb.com/title/tt0292506/,The Recruit,2003,"['Action', 'Thriller']","$52,802,140","$46,000,000","$101,191,884",PG-13,6.6,"127,623"
https://www.imdb.com/title/tt0325537/,Head of State,2003,['Comedy'],"$38,125,247","$35,200,000","$38,620,484",PG-13,5.5,"17,842"
https://www.imdb.com/title/tt0264150/,View from the Top,2003,"['Comedy', 'Romance']","$15,614,000","$30,000,000","$19,526,014",PG-13,5.2,"25,069"
